"V1","V2","V3","V4","V5","V6","V7"
"African Region","","","","","",""
"South Africa","116","54","0","0","Local transmission","0"
"Algeria","72","12","6","2","Local transmission","0"
"Senegal","36","9","0","0","Local transmission","0"
"Burkina Faso","26","6","1","1","Imported cases only","0"
"Rwanda","11","4","0","0","Local transmission","0"
"Cameroon","10","5","0","0","Local transmission","0"
"Cote d’Ivoire","9","3","0","0","Imported cases only","0"
"Ghana","9","1","0","0","Imported cases only","0"
"Nigeria","8","6","0","0","Imported cases only","0"
"Democratic Republic","","","","","",""
"","7","4","0","0","Local transmission","0"
"of the Congo","","","","","",""
"Kenya","7","4","0","0","Local transmission","0"
"Ethiopia","6","1","0","0","Imported cases only","0"
"Seychelles","6","2","0","0","Imported cases only","0"
"Congo","3","2","0","0","Imported cases only","0"
"Equatorial Guinea","3","2","0","0","Imported cases only","0"
"Gabon","3","2","0","0","Imported cases only","0"
"Mauritius","3","3","0","0","Under investigation","0"
"United Republic of","","","","","",""
"","3","2","0","0","Imported cases only","0"
"Tanzania","","","","","",""
"Liberia","2","1","0","0","Local transmission","0"
"Mauritania","2","1","0","0","Imported cases only","0"
"Namibia","2","0","0","0","Imported cases only","4"
"Zambia","2","2","0","0","Imported cases only","0"
"Benin","1","0","0","0","Imported cases only","1"
"Central African","","","","","",""
"","1","0","0","0","Imported cases only","4"
"Republic","","","","","",""
"Eswatini","1","0","0","0","Imported cases only","4"
"Gambia","1","1","0","0","Imported cases only","0"
"Guinea","1","0","0","0","Imported cases only","4"
"Togo","1","0","0","0","Imported cases only","11"
"Territories**","","","","","",""
"Réunion","12","3","0","0","Imported cases only","0"
"Mayotte","3","2","0","0","Imported cases only","0"
"Subtotal for all","","","","","",""
"","209127","16556","8771","828","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","712","0","7","0","Local transmission","3"
"(Diamond Princess)","","","","","",""
"Grand total","209839","16556","8778","828","",""
