"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","146","2","9","0","Clusters of cases","0"
"Aruba","101","0","3","0","No cases","46"
"Sint Maarten","77","0","15","0","Sporadic cases","15"
"United States Virgin Islands","74","1","6","0","Clusters of cases","0"
"Saint Martin","42","0","3","0","Sporadic cases","4"
"Curaçao","23","0","1","0","Sporadic cases","3"
"Falkland Islands (Malvinas)","13","0","0","0","No cases","56"
"Turks and Caicos Islands","12","0","1","0","No cases","54"
"Montserrat","11","0","1","0","No cases","68"
"British Virgin Islands","8","0","1","0","No cases","36"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","26"
"Saint Barthélemy","6","0","0","0","No cases","82"
"Anguilla","3","0","0","0","No cases","78"
"Saint Pierre and Miquelon","1","0","0","0","No cases","74"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","202 584","2 322","9 507","115","Community transmission","0"
"Pakistan","176 617","4 951","3 501","119","Clusters of cases","0"
"Saudi Arabia","154 233","3 941","1 230","46","Clusters of cases","0"
"Qatar","86 488","1 026","94","1","Community transmission","0"
"Egypt","53 758","1 547","2 106","89","Clusters of cases","0"
"United Arab Emirates","44 533","388","301","1","Pending","0"
"Kuwait","39 145","467","319","6","Clusters of cases","0"
"Iraq","29 222","1 870","1 013","88","Clusters of cases","0"
"Afghanistan","28 833","536","581","33","Clusters of cases","0"
