"V1","V2","V3","V4","V5","V6","V7"
"Algeria","17","5","0","0","Local transmission","0"
"Senegal","4","0","0","0","Imported cases only","2"
"Cameroon","2","1","0","0","Local transmission","0"
"Nigeria","1","0","0","0","Imported cases only","8"
"South Africa","1","0","0","0","Imported cases only","1"
"Togo","1","1","0","0","Imported cases only","0"
"Subtotal for all","","","","","",""
"","20418","3633","407","78","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","696","0","6","0","Clusters of cases","1"
"(Diamond Princess)","","","","","",""
"Grand total","21114","3633","413","78","",""
