"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Republic of Korea","10801","8","252","2","Clusters of cases","0"
"Philippines","9223","295","607","4","Clusters of cases","0"
"Australia","6801","18","95","2","Clusters of cases","0"
"Malaysia","6298","122","105","2","Clusters of cases","0"
"New Zealand","1137","1","20","0","Clusters of cases","0"
"Viet Nam","271","1","0","0","Clusters of cases","0"
"Brunei Darussalam","138","0","1","0","Sporadic cases","14"
"Cambodia","122","0","0","0","Sporadic cases","22"
"Mongolia","39","0","0","0","Sporadic cases","1"
"Lao People's Democratic","","","","","",""
"Republic","19","0","0","0","Sporadic cases","21"
"Fiji","18","0","0","0","Sporadic cases","13"
"Papua New Guinea","8","0","0","0","Sporadic cases","11"
"Territoriesii","","","","","",""
"Guam","146","2","5","0","Clusters of cases","0"
"French Polynesia","58","0","0","0","Sporadic cases","6"
"New Caledonia","18","0","0","0","Sporadic cases","31"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","14","0","2","0","Pending","16"
"Subtotal for all regions","3 435 182","86 108","239 591","976","",""
"Other*","712","0","13","0","-","49"
"Grand total","","","","","",""
"","3 435 894","86 108","239 604","976","",""
