"V1","V2","V3","V4","V5","V6","V7"
"Somalia","528","48","28","2","Sporadic cases","0"
"Jordan","449","0","8","1","Clusters of cases","1"
"Sudan","318","43","25","3","Sporadic cases","0"
"Libya","61","0","2","0","Clusters of cases","4"
"Syrian Arab Republic","43","0","3","0","Communitytransmission","1"
"Yemen","1","0","0","0","Pending","18"
"","Territories**","","","","",""
"occupied Palestinianterritory","343","1","2","0","Clusters of cases","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","983457","22541","50492","1322","Communitytransmission","0"
"Brazil","66501","4613","4543","338","Communitytransmission","0"
"Canada","49014","1698","2766","149","Communitytransmission","0"
"Peru","28699","1182","782","54","Communitytransmission","0"
"Ecuador","24258","1018","871","208","Communitytransmission","0"
"Mexico","15529","852","1434","83","Communitytransmission","0"
"Chile","14365","552","207","9","Communitytransmission","0"
"Dominican Republic","6416","123","286","4","Communitytransmission","0"
"Panama","6021","242","167","2","Communitytransmission","0"
"Colombia","5597","218","253","9","Communitytransmission","0"
"Argentina","4019","127","197","5","Communitytransmission","0"
"Cuba","1437","48","58","2","Clusters of cases","0"
"Bolivia (PlurinationalState of)","1014","64","53","3","Clusters of cases","0"
"Honduras","702","41","64","3","Clusters of cases","0"
"Costa Rica","697","2","6","0","Clusters of cases","0"
"Uruguay","620","14","15","0","Clusters of cases","0"
"Guatemala","530","30","15","0","Clusters of cases","0"
"Jamaica","364","59","7","0","Clusters of cases","0"
"El Salvador","345","22","8","0","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","329","4","10","0","Clusters of cases","0"
"Paraguay","230","2","9","0","Communitytransmission","0"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","1"
"Bahamas","80","0","11","0","Clusters of cases","1"
"Barbados","80","1","6","0","Clusters of cases","0"
"Haiti","76","2","6","0","Clusters of cases","0"
"Guyana","74","0","8","0","Clusters of cases","2"
"Antigua and Barbuda","24","0","3","0","Clusters of cases","6"
"Belize","18","0","2","0","Sporadic cases","14"
