"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Oman","28 566","896","128","3","Clusters of cases","0"
"Bahrain","21 331","415","60","3","Clusters of cases","0"
"Morocco","9 839","226","213","0","Clusters of cases","0"
"Sudan","8 580","164","521","8","Community transmission","0"
"Djibouti","4 565","0","45","0","Clusters of cases","1"
"Somalia","2 755","36","88","0","Sporadic cases","0"
"Lebanon","1 536","26","32","0","Clusters of cases","0"
"Tunisia","1 156","10","50","0","Community transmission","0"
"Jordan","1 015","7","9","0","Clusters of cases","0"
"Yemen","926","3","255","3","Pending","0"
"Libya","544","24","10","0","Clusters of cases","0"
"Syrian Arab Republic","198","11","7","0","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","979","109","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","584 680","7 728","8 111","109","Clusters of cases","0"
"The United Kingdom","303 114","1 295","42 589","128","Community transmission","0"
"Spain","245 938","363","28 322","7","Community transmission","0"
"Italy","238 275","264","34 610","49","Community transmission","0"
"Germany","189 822","687","8 882","0","Clusters of cases","0"
"Turkey","186 493","1 248","4 927","22","Community transmission","0"
"France","154 562","421","29 565","14","Community transmission","0"
"Belgium","60 550","74","9 696","1","Community transmission","0"
"Belarus","57 936","603","343","6","Community transmission","0"
