"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Belgium","49032","513","7703","109","Community transmission","0"
"Netherlands","39791","475","4893","98","Community transmission","0"
"Switzerland","29622","119","1434","12","Community transmission","0"
"Portugal","25351","295","1007","18","Community transmission","0"
"Sweden","21520","428","2653","67","Community transmission","0"
"Ireland","20833","221","1265","33","Community transmission","0"
"Israel","16152","148","227","4","Pending","0"
"Austria","15531","74","589","5","Community transmission","0"
"Belarus","14917","890","93","4","Clusters of cases","0"
"Poland","13105","228","651","7","Community transmission","0"
"Romania","12567","327","744","27","Community transmission","0"
"Ukraine","11411","550","279","7","Community transmission","0"
"Denmark","9311","153","460","8","Pending","0"
"Serbia","9205","196","185","6","Pending","0"
"Norway","7759","49","204","0","Pending","0"
"Czechia","7737","55","240","4","Community transmission","0"
"Finland","5051","56","218","7","Pending","0"
"Republic of Moldova","3980","83","122","3","Pending","0"
"Luxembourg","3802","18","92","2","Pending","0"
"Kazakhstan","3785","234","25","0","Pending","0"
"Hungary","2942","79","335","12","Clusters of cases","0"
"Greece","2591","0","140","0","Community transmission","1"
"Armenia","2273","125","33","0","Clusters of cases","0"
"Uzbekistan","2094","48","9","0","Clusters of cases","0"
