"V1","V2","V3","V4","V5","V6","V7"
"Saint Lucia","15","0","0","0","Sporadic cases","15"
"Saint Vincent and theGrenadines","14","0","0","0","Sporadic cases","2"
"Nicaragua","13","2","3","0","Pending","0"
"Suriname","10","0","1","0","Sporadic cases","23"
"","Territories**","","","","",""
"Puerto Rico","1371","95","53","0","Clusters of cases","0"
"Martinique","175","5","14","0","Clusters of cases","0"
"Guadeloupe","149","0","13","1","Clusters of cases","2"
"Bermuda","109","10","5","0","Clusters of cases","0"
"French Guiana","109","0","1","0","Clusters of cases","2"
"Aruba","100","0","2","0","Clusters of cases","4"
"Sint Maarten","74","1","13","1","Clusters of cases","0"
"Cayman Islands","70","0","1","0","Clusters of cases","1"
"United States VirginIslands","55","0","3","0","Clusters of cases","1"
"Saint Martin","38","0","3","0","Sporadic cases","4"
"Curaçao","14","0","1","0","Sporadic cases","18"
"Falkland Islands(Malvinas)","13","0","0","0","Clusters of cases","1"
"Montserrat","11","0","1","0","Sporadic cases","13"
"Turks and CaicosIslands","11","0","1","0","Sporadic cases","10"
"British Virgin Islands","6","0","1","0","Sporadic cases","1"
"Saint Barthélemy","6","0","0","0","Sporadic cases","27"
"Bonaire, Sint Eustatiusand Saba","5","0","0","0","Sporadic cases","9"
"Anguilla","3","0","0","0","Sporadic cases","23"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","19"
"","African Region","","","","",""
"South Africa","4546","185","87","1","Communitytransmission","0"
"Algeria","3382","126","425","6","Communitytransmission","0"
"Cameroon","1621","103","56","3","Clusters of cases","0"
"Ghana","1550","271","11","1","Clusters of cases","0"
"Nigeria","1273","91","40","5","Communitytransmission","0"
"Côte d’Ivoire","1150","39","14","0","Clusters of cases","0"
"Guinea","1094","98","7","0","Communitytransmission","0"
"Niger","696","12","29","2","Clusters of cases","0"
"Senegal","671","57","9","2","Clusters of cases","0"
"Burkina Faso","632","3","42","1","Communitytransmission","0"
"Democratic Republicof the Congo","459","17","28","0","Clusters of cases","0"
"Mali","389","19","23","2","Clusters of cases","0"
"Kenya","355","12","14","0","Clusters of cases","0"
"Mauritius","332","1","9","0","Communitytransmission","0"
