"V1","V2","V3","V4","V5","V6","V7"
"Gibraltar","131","2","0","0","Pending","0"
"Greenland","11","0","0","0","Pending","11"
"","South-East Asia Region","","","","",""
"India","13387","1007","437","23","Clusters of cases","0"
"Indonesia","5516","380","496","27","Communitytransmission","0"
"Thailand","2700","28","47","1","Pending","0"
"Bangladesh","1572","341","60","10","Pending","0"
"Sri Lanka","238","0","7","0","Clusters of cases","1"
"Myanmar","85","0","4","0","Clusters of cases","1"
"Maldives","23","2","0","0","Sporadic cases","0"
"Timor-Leste","18","12","0","0","Sporadic cases","0"
"Nepal","16","0","0","0","Sporadic cases","3"
"Bhutan","5","0","0","0","Sporadic cases","14"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","77995","1606","4869","92","Communitytransmission","0"
"Pakistan","7025","520","135","11","Clusters of cases","0"
"Saudi Arabia","6380","518","83","4","Clusters of cases","0"
"United Arab Emirates","5825","460","35","2","Pending","0"
"Qatar","4103","392","7","0","Pending","0"
"Egypt","2673","168","196","13","Clusters of cases","0"
"Morocco","2283","259","130","3","Clusters of cases","0"
"Bahrain","1700","23","7","0","Clusters of cases","0"
"Kuwait","1524","119","3","0","Clusters of cases","0"
"Iraq","1434","19","80","1","Clusters of cases","0"
"Oman","1069","50","5","1","Clusters of cases","0"
"Afghanistan","845","51","30","1","Clusters of cases","0"
"Tunisia","822","42","37","2","Communitytransmission","0"
"Lebanon","663","5","21","0","Clusters of cases","0"
"Djibouti","591","156","2","0","Clusters of cases","0"
"Jordan","402","1","7","0","Clusters of cases","0"
"Somalia","80","0","5","0","Sporadic cases","1"
"Libya","49","1","1","0","Clusters of cases","0"
"Syrian Arab Republic","33","0","2","0","Communitytransmission","1"
"Sudan","32","0","5","0","Sporadic cases","2"
"Yemen","1","0","0","0","Pending","6"
"","Territories**","","","","",""
"occupied Palestinianterritory","295","2","2","0","Clusters of cases","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","632781","28711","28221","2350","Communitytransmission","0"
"Canada","28884","1344","1048","94","Communitytransmission","0"
"Brazil","28320","3058","1736","204","Communitytransmission","0"
"Peru","11475","1172","254","24","Communitytransmission","0"
