"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Territoriesii","","","","","",""
"Kosovo[1]","884","14","28","0","Community transmission","0"
"Isle of Man","330","0","23","0","Pending","1"
"Jersey","294","1","25","0","Pending","0"
"Guernsey","252","0","13","0","Community transmission","9"
"Faroe Islands","187","0","0","0","Pending","18"
"Gibraltar","146","0","0","0","Clusters of cases","2"
"Greenland","11","0","0","0","Pending","36"
"South-East Asia","","","","","",""
"India","70 756","3 604","2 293","87","Clusters of cases","0"
"Bangladesh","15 691","1 034","239","11","Clusters of cases","0"
"Indonesia","14 265","233","991","18","Community transmission","0"
"Thailand","3 017","8","56","0","Clusters of cases","0"
"Maldives","897","62","3","0","Clusters of cases","0"
"Sri Lanka","869","6","9","0","Clusters of cases","0"
"Nepal","191","71","0","0","Sporadic cases","0"
"Myanmar","180","0","6","0","Clusters of cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","18"
"Bhutan","11","2","0","0","Sporadic cases","0"
"Western Pacific","","","","","",""
"China","84 451","1","4 644","1","Clusters of cases","0"
"Singapore","23 822","486","21","1","Clusters of cases","0"
"Japan","15 874","76","643","22","Clusters of cases","0"
"Philippines","11 086","292","726","7","Clusters of cases","0"
