"V1","V2","V3","V4","V5","V6","V7"
"Bermuda","50","2","4","0","Clusters of cases","0"
"Sint Maarten","50","0","9","0","Clusters of cases","2"
"Saint Martin","33","0","2","0","Sporadic cases","1"
"Curaçao","14","0","1","0","Sporadic cases","4"
"Montserrat","9","0","0","0","Sporadic cases","2"
"Turks and CaicosIslands","9","1","1","0","Sporadic cases","0"
"Saint Barthelemy","6","0","0","0","Sporadic cases","13"
"Falkland Islands(Malvinas)","5","0","0","0","Clusters of cases","4"
"Anguilla","3","0","0","0","Sporadic cases","9"
"Bonaire, Sint Eustatiusand Saba","3","1","0","0","Sporadic cases","0"
"British Virgin Islands","3","0","0","0","Sporadic cases","12"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","5"
"","African Region","","","","",""
"South Africa","2173","145","25","0","Communitytransmission","0"
"Algeria","1914","89","293","18","Communitytransmission","0"
"Cameroon","803","0","10","0","Clusters of cases","2"
"Ghana","566","158","8","0","Clusters of cases","0"
"Côte d’Ivoire","533","0","4","0","Clusters of cases","1"
"Niger","529","38","12","1","Clusters of cases","0"
"Burkina Faso","443","0","19","0","Clusters of cases","2"
"Mauritius","324","5","9","0","Clusters of cases","0"
"Nigeria","323","5","10","0","Clusters of cases","0"
"Senegal","280","2","2","0","Clusters of cases","0"
"Guinea","250","0","0","0","Clusters of cases","1"
"Democratic Republicof the Congo","235","12","20","0","Clusters of cases","0"
"Kenya","197","6","8","1","Clusters of cases","0"
"Rwanda","126","6","0","0","Sporadic cases","0"
"Madagascar","106","2","0","0","Clusters of cases","0"
"Mali","87","0","7","0","Sporadic cases","1"
"Togo","76","3","3","0","Sporadic cases","0"
"Ethiopia","71","2","3","0","Sporadic cases","0"
"Congo","70","10","5","0","Clusters of cases","0"
"Gabon","57","8","1","0","Sporadic cases","0"
"Uganda","54","1","0","0","Sporadic cases","0"
"Liberia","50","2","5","0","Sporadic cases","0"
"Zambia","43","3","2","0","Sporadic cases","0"
"Guinea-Bissau","39","1","0","0","Sporadic cases","0"
"Benin","35","0","1","0","Sporadic cases","1"
"Eritrea","34","1","0","0","Sporadic cases","0"
"United Republic ofTanzania","32","0","3","0","Sporadic cases","2"
"Mozambique","20","0","0","0","Sporadic cases","2"
"Angola","19","0","2","0","Sporadic cases","4"
"Chad","18","7","0","0","Sporadic cases","0"
