"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Netherlands","47 903","164","6 031","15","Community transmission","0"
"Sweden","45 924","791","4 717","23","Community transmission","0"
"Portugal","35 306","421","1 492","7","Community transmission","0"
"Switzerland","30 905","16","1 662","2","Community transmission","0"
"Ukraine","28 381","525","833","23","Community transmission","0"
"Poland","27 560","400","1 183","17","Community transmission","0"
"Ireland","25 215","8","1 691","8","Community transmission","0"
"Romania","20 749","145","1 345","11","Community transmission","0"
"Israel","18 089","174","298","3","Pending","0"
"Austria","16 902","13","672","0","Community transmission","0"
"Armenia","14 103","428","227","10","Community transmission","0"
"Kazakhstan","13 319","245","61","3","Clusters of cases","0"
"Denmark","12 001","39","593","0","Community transmission","0"
"Serbia","11 965","69","250","0","Pending","0"
"Republic of Moldova","10 025","218","367","8","Community transmission","0"
"Czechia","9 751","54","328","0","Clusters of cases","0"
"Norway","8 563","16","239","0","Clusters of cases","0"
"Azerbaijan","8 191","315","98","5","Clusters of cases","0"
"Finland","7 025","24","324","1","Pending","0"
"Tajikistan","4 690","81","48","0","Pending","0"
"Uzbekistan","4 547","99","18","0","Clusters of cases","0"
"Luxembourg","4 046","6","110","0","Clusters of cases","0"
"Hungary","4 017","3","550","2","Community transmission","0"
"North Macedonia","3 242","87","157","1","Clusters of cases","0"
