"V1","V2","V3","V4","V5","V6","V7"
"Kenya","363","8","14","0","Clusters of cases","0"
"","","","","","Community",""
"Mauritius","334","2","9","0","transmission","0"
"United Republic of","","","","","",""
"Tanzania","300","0","10","0","Clusters of cases","1"
"Equatorial Guinea","258","0","1","0","Clusters of cases","1"
"Congo","207","7","8","0","Clusters of cases","0"
"Rwanda","207","16","0","0","Clusters of cases","0"
"Gabon","176","0","3","0","Clusters of cases","1"
"Liberia","133","9","16","4","Clusters of cases","0"
"Madagascar","128","0","0","0","Clusters of cases","1"
"Ethiopia","124","1","3","0","Clusters of cases","0"
"Cabo Verde","106","0","1","0","Sporadic cases","1"
"Sierra Leone","99","6","4","0","Clusters of cases","0"
"Togo","99","1","6","0","Clusters of cases","0"
"Zambia","89","1","3","0","Sporadic cases","0"
"Uganda","79","4","0","0","Sporadic cases","0"
"Mozambique","76","0","0","0","Sporadic cases","1"
"Guinea-Bissau","73","20","1","0","Sporadic cases","0"
"Eswatini","65","6","1","0","Sporadic cases","0"
"Benin","64","0","1","0","Sporadic cases","1"
"Chad","46","0","0","0","Sporadic cases","1"
"Central African","","","","","",""
"Republic","42","23","0","0","Sporadic cases","0"
"Eritrea","39","0","0","0","Sporadic cases","9"
"Malawi","36","2","3","0","Sporadic cases","0"
"Zimbabwe","31","0","4","0","Sporadic cases","1"
"Angola","27","1","2","0","Sporadic cases","0"
"Botswana","22","0","1","0","Sporadic cases","5"
"Namibia","16","0","0","0","Sporadic cases","22"
"Burundi","15","0","1","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Sporadic cases","21"
"Gambia","10","0","1","0","Sporadic cases","7"
"São Tomé and","","","","","",""
"Príncipe","8","0","0","0","Sporadic cases","4"
"Mauritania","7","0","1","0","Sporadic cases","17"
"South Sudan","6","0","0","0","Sporadic cases","1"
"Territories**","","","","","",""
"Mayotte","433","32","4","0","Clusters of cases","0"
"Réunion","418","1","0","0","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","2953510","76026","202584","3932","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","13","0","Not Applicable††","43"
"Princess)","","","","","",""
"Grand total","2954222","76026","202597","3932","",""
