"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 205","5","83","0","Clusters of cases","0"
"Costa Rica","1 342","24","10","0","Clusters of cases","0"
"Nicaragua","1 309","0","46","0","Community transmission","6"
"Paraguay","1 187","42","11","0","Community transmission","0"
"Uruguay","845","0","23","0","Clusters of cases","2"
"Jamaica","598","0","10","0","Clusters of cases","1"
"Guyana","154","0","12","0","Clusters of cases","2"
"Suriname","133","5","2","0","Clusters of cases","0"
"Trinidad and Tobago","117","0","8","0","Sporadic cases","9"
"Bahamas","103","0","11","0","Clusters of cases","3"
"Barbados","92","0","7","0","Clusters of cases","16"
"Saint Vincent and the Grenadines","27","0","0","0","Sporadic cases","1"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","37"
"Grenada","23","0","0","0","Clusters of cases","14"
"Belize","19","0","2","0","Sporadic cases","3"
"Saint Lucia","19","0","0","0","Sporadic cases","4"
"Dominica","16","0","0","0","Clusters of cases","60"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","50"
"Territoriesii","","","","","",""
"Puerto Rico","5 185","139","142","0","Community transmission","0"
"French Guiana","773","44","2","0","Clusters of cases","0"
"Martinique","202","0","14","0","Clusters of cases","3"
"Cayman Islands","171","7","1","0","Clusters of cases","0"
"Guadeloupe","164","0","14","0","Clusters of cases","4"
