"V1","V2","V3","V4","V5","V6","V7"
"Benin","37","0","1","0","Sporadic cases","3"
"Mozambique","35","4","0","0","Sporadic cases","0"
"Sierra Leone","35","5","0","0","Sporadic cases","0"
"Chad","33","0","0","0","Sporadic cases","2"
"Zimbabwe","25","0","3","0","Sporadic cases","1"
"Eswatini","22","0","1","0","Sporadic cases","1"
"Botswana","20","5","1","0","Sporadic cases","0"
"Angola","19","0","2","0","Sporadic cases","11"
"Malawi","17","0","2","0","Sporadic cases","2"
"Namibia","16","0","0","0","Sporadic cases","14"
"Central African","12","0","0","0","Sporadic cases","3"
"Republic","","","","","",""
"Seychelles","11","0","0","0","Sporadic cases","13"
"Gambia","9","0","1","0","Sporadic cases","8"
"Mauritania","7","0","1","0","Sporadic cases","9"
"Burundi","6","1","1","1","Sporadic cases","0"
"São Tomé and","4","0","0","0","Pending","13"
"Príncipe","","","","","",""
"South Sudan","4","0","0","0","Pending","8"
"Territories**","","","","","",""
"Réunion","408","1","0","0","Clusters of cases","0"
"Mayotte","284","39","4","0","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","2 313909","72846","157834","5296","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","13","0","Not Applicable††","35"
"Princess)","","","","","",""
"Grand total","2 314621","72846","157847","5296","",""
