"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","2 513","14","140","1","Clusters of cases","0"
"Bosnia and Herzegovina","2 493","9","152","0","Community transmission","0"
"Croatia","2 246","1","103","0","Community transmission","0"
"North Macedonia","2 164","34","131","5","Clusters of cases","0"
"Estonia","1 865","6","67","0","Pending","0"
"Iceland","1 806","1","10","0","Community transmission","0"
"Kyrgyzstan","1 748","26","16","0","Clusters of cases","0"
"Lithuania","1 670","8","70","2","Community transmission","0"
"Slovakia","1 521","1","28","0","Clusters of cases","0"
"Slovenia","1 473","0","108","0","Clusters of cases","2"
"Albania","1 136","14","33","0","Clusters of cases","0"
"Latvia","1 065","1","24","0","Clusters of cases","0"
"Cyprus","943","2","17","0","Clusters of cases","0"
"Georgia","783","26","12","0","Community transmission","0"
"Andorra","764","0","51","0","Community transmission","2"
"San Marino","687","0","42","0","Community transmission","2"
"Malta","616","0","7","0","Sporadic cases","2"
"Montenegro","324","0","9","0","Clusters of cases","25"
"Monaco","98","0","1","0","Sporadic cases","7"
"Liechtenstein","83","0","1","0","Pending","35"
"Holy See","12","0","0","0","Sporadic cases","24"
"Territoriesii","","","","","",""
"Kosovo[1]","1 064","16","30","0","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","9"
