"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Territoriesii","","","","","",""
"Kosovo[1]","","","","","",""
"","851","28","27","5","Community transmission","0"
"Isle of Man","320","5","23","0","Pending","0"
"Jersey","291","1","24","1","Pending","0"
"Guernsey","252","0","13","0","Community transmission","1"
"Faroe Islands","187","0","0","0","Pending","10"
"Gibraltar","144","0","0","0","Clusters of cases","2"
"Greenland","11","0","0","0","Pending","28"
"South-East Asia","","","","","",""
"India","42533","2553","1373","72","Clusters of cases","0"
"Indonesia","11192","349","845","14","Community transmission","0"
"Bangladesh","9455","665","177","2","Clusters of cases","0"
"Thailand","2987","18","54","0","Clusters of cases","0"
"Sri Lanka","718","13","7","0","Clusters of cases","0"
"Maldives","527","8","1","0","Clusters of cases","0"
"Myanmar","155","4","6","0","Clusters of cases","0"
"Nepal","75","16","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","10"
"Bhutan","7","0","0","0","Sporadic cases","11"
"Western Pacific","","","","","",""
"China","84400","7","4643","0","Clusters of cases","0"
"Singapore","18205","657","18","1","Clusters of cases","0"
"Japan","15057","218","510","18","Clusters of cases","0"
