"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 255","4","102","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","16"
"Viet Nam","329","0","0","0","Clusters of cases","1"
"Mongolia","193","2","0","0","Sporadic cases","0"
"Brunei Darussalam","141","0","2","0","Clusters of cases","30"
"Cambodia","126","1","0","0","Sporadic cases","0"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","55"
"Fiji","18","0","0","0","Sporadic cases","47"
"Papua New Guinea","8","0","0","0","Sporadic cases","45"
"Territoriesii","","","","","",""
"Guam","171","0","5","0","Clusters of cases","2"
"French Polynesia","60","0","0","0","Sporadic cases","32"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","26","0","2","0","Pending","2"
"New Caledonia","20","0","0","0","Sporadic cases","2"
"Subtotal for all regions","6 798 972","136 409","397 375","4 586","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","6 799 713","136 409","397 388","4 586","",""
