"V1","V2","V3","V4","V5","V6","V7"
"Portugal","23864","472","903","23","Pending","0"
"Ireland","19262","701","1087","24","Communitytransmission","0"
"Sweden","18640","463","2194","2","Communitytransmission","0"
"Israel","15398","0","199","0","Pending","1"
"Austria","15189","55","542","6","Communitytransmission","0"
"Poland","11617","344","535","11","Pending","0"
"Romania","11036","401","608","33","Communitytransmission","0"
"Belarus","10463","873","72","5","Clusters of cases","0"
"Ukraine","9009","392","220","11","Communitytransmission","0"
"Denmark","8575","130","422","4","Pending","0"
"Serbia","8042","263","156","5","Pending","0"
"Norway","7505","38","193","0","Pending","0"
"Czechia","7404","52","221","3","Communitytransmission","0"
"Finland","4576","101","190","4","Pending","0"
"Luxembourg","3723","12","88","3","Pending","0"
"Republic of Moldova","3408","104","96","2","Pending","0"
"Kazakhstan","2791","190","25","0","Pending","0"
"Hungary","2583","83","280","8","Clusters of cases","0"
"Greece","2506","0","130","0","Communitytransmission","1"
"Croatia","2030","14","55","1","Communitytransmission","0"
"Uzbekistan","1887","22","8","0","Clusters of cases","0"
"Armenia","1808","62","29","1","Clusters of cases","0"
"Iceland","1792","2","10","0","Communitytransmission","0"
"Azerbaijan","1645","28","21","0","Clusters of cases","0"
"Estonia","1643","8","49","3","Pending","0"
"Bosnia andHerzegovina","1516","31","58","2","Communitytransmission","0"
"Lithuania","1449","11","41","0","Communitytransmission","0"
"Slovenia","1407","19","82","1","Communitytransmission","0"
"North Macedonia","1386","19","61","2","Clusters of cases","0"
"Slovakia","1379","6","18","1","Clusters of cases","0"
"Bulgaria","1300","53","56","1","Pending","0"
"Cyprus","817","7","17","0","Clusters of cases","0"
"Latvia","812","8","12","0","Pending","0"
"Andorra","740","2","40","0","Communitytransmission","0"
"Albania","726","14","28","1","Clusters of cases","0"
"Kyrgyzstan","695","13","8","0","Pending","0"
"San Marino","538","25","41","1","Communitytransmission","0"
