"V1","V2","V3","V4","V5","V6","V7"
"Colombia","1","0","0","0","Imported cases only","1"
"Dominican Republic","1","0","0","0","Imported cases only","6"
"Territories**","","","","","",""
"French Guiana","5","5","0","0","Imported cases only","0"
"Martinique","2","2","0","0","Imported cases only","0"
"Saint Martin","2","0","0","0","Under investigation","5"
"Saint Barthélemy","1","0","0","0","Under investigation","5"
"African Region","","","","","",""
"Algeria","17","0","0","0","Local transmission","1"
"Senegal","4","0","0","0","Imported cases only","3"
"Cameroon","2","0","0","0","Local transmission","1"
"South Africa","2","1","0","0","Imported cases only","0"
"Nigeria","1","0","0","0","Imported cases only","9"
"Togo","1","0","0","0","Imported cases only","1"
"Subtotal for all","","","","","",""
"","24031","3610","477","70","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","696","0","7","1","Local transmission","0"
"(Diamond Princess)","","","","","",""
"Grand total","24727","3610","484","71","",""
