"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Kuwait","4377","353","30","4","Clusters of cases","0"
"Bahrain","3170","130","8","0","Clusters of cases","0"
"Oman","2483","36","11","0","Clusters of cases","0"
"Afghanistan","2469","298","72","8","Clusters of cases","0"
"Iraq","2153","68","94","1","Clusters of cases","0"
"Djibouti","1097","8","2","0","Clusters of cases","0"
"Tunisia","998","4","41","0","Community transmission","0"
"Lebanon","729","4","24","0","Clusters of cases","0"
"Somalia","601","0","28","0","Sporadic cases","1"
"Sudan","533","91","36","5","Sporadic cases","0"
"Jordan","459","6","8","0","Clusters of cases","0"
"Libya","63","2","3","0","Clusters of cases","0"
"Syrian Arab Republic","44","1","3","0","Community transmission","0"
"Yemen","7","1","2","0","Pending","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","353","9","2","0","Clusters of cases","0"
"Europe","","","","","",""
"Spain","215216","1781","24824","281","Community transmission","0"
"Italy","207428","1965","28236","269","Community transmission","0"
"The United Kingdom","177458","6201","27510","739","Community transmission","0"
"Germany","161703","2584","6575","287","Community transmission","0"
"France","128722","601","24560","218","Community transmission","0"
"Russian Federation","124054","9623","1222","53","Clusters of cases","0"
"Turkey","122392","2188","3258","84","Community transmission","0"
