"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","46 868","0","259","0","Community transmission","1"
"Sweden","43 887","948","4 656","17","Community transmission","0"
"Portugal","34 351","382","1 474","9","Community transmission","0"
"Switzerland","30 873","20","1 660","1","Community transmission","0"
"Ukraine","26 999","485","788","11","Community transmission","0"
"Poland","25 986","567","1 153","16","Community transmission","0"
"Ireland","25 183","20","1 670","0","Community transmission","0"
"Romania","20 290","187","1 318","10","Community transmission","0"
"Israel","17 706","144","292","1","Pending","0"
"Austria","16 822","19","672","0","Community transmission","0"
"Armenia","13 130","766","200","10","Community transmission","0"
"Kazakhstan","12 694","183","54","2","Clusters of cases","0"
"Denmark","11 924","49","587","1","Community transmission","0"
"Serbia","11 741","74","248","1","Pending","0"
"Czechia","9 567","38","327","0","Clusters of cases","0"
"Republic of Moldova","9 511","264","335","12","Community transmission","0"
"Norway","8 504","0","238","0","Clusters of cases","1"
"Azerbaijan","7 239","379","84","2","Clusters of cases","0"
"Finland","6 964","23","322","0","Pending","0"
"Tajikistan","4 453","83","48","0","Pending","0"
"Uzbekistan","4 181","159","17","1","Clusters of cases","0"
"Luxembourg","4 035","3","110","0","Clusters of cases","0"
"Hungary","3 970","0","542","0","Community transmission","1"
"Greece","2 952","15","180","1","Clusters of cases","0"
