"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Armenia","5 606","335","70","3","Clusters of cases","0"
"Luxembourg","3 971","13","109","0","Pending","0"
"Hungary","3 641","43","473","3","Community transmission","0"
"Azerbaijan","3 631","113","43","2","Clusters of cases","0"
"Uzbekistan","2 950","70","13","0","Clusters of cases","0"
"Greece","2 850","10","166","1","Clusters of cases","0"
"Bosnia and Herzegovina","2 334","15","135","2","Community transmission","0"
"Bulgaria","2 331","39","120","4","Clusters of cases","0"
"Croatia","2 234","2","96","0","Community transmission","0"
"Tajikistan","2 140","204","44","0","Pending","0"
"North Macedonia","1 858","19","110","4","Clusters of cases","0"
"Iceland","1 803","1","10","0","Community transmission","0"
"Estonia","1 794","3","64","0","Pending","0"
"Lithuania","1 577","15","60","0","Community transmission","0"
"Slovakia","1 496","1","28","0","Clusters of cases","0"
"Slovenia","1 468","1","105","1","Clusters of cases","0"
"Kyrgyzstan","1 313","43","14","0","Clusters of cases","0"
"Latvia","1 016","4","21","0","Clusters of cases","0"
"Albania","969","5","31","0","Clusters of cases","0"
"Cyprus","922","4","17","0","Clusters of cases","0"
"Andorra","762","1","51","0","Community transmission","0"
"Georgia","721","8","12","0","Community transmission","0"
"San Marino","670","2","41","0","Community transmission","0"
