"V1","V2","V3","V4","V5","V6","V7"
"Equatorial Guinea","18","0","0","0","Sporadic cases","3"
"Namibia","16","0","0","0","Sporadic cases","7"
"Eswatini","14","2","0","0","Sporadic cases","0"
"Zimbabwe","14","1","3","0","Sporadic cases","0"
"Botswana","13","0","1","0","Sporadic cases","3"
"Malawi","13","1","2","0","Sporadic cases","0"
"Central African","","","","","",""
"Republic","11","0","0","0","Sporadic cases","2"
"Seychelles","11","0","0","0","Sporadic cases","6"
"Sierra Leone","10","2","0","0","Sporadic cases","0"
"Gambia","9","0","1","0","Sporadic cases","1"
"Cabo Verde","7","0","1","0","Sporadic cases","6"
"Mauritania","7","0","1","0","Sporadic cases","2"
"Burundi","5","2","0","0","Sporadic cases","0"
"São Tomé and","","","","","",""
"Príncipe","4","0","0","0","Pending","6"
"South Sudan","4","0","0","0","Pending","1"
"Territories**","","","","","",""
"Réunion","389","1","0","0","Clusters of cases","0"
"Mayotte","207","16","3","1","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","1772372","76498","111640","5701","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","12","1","Not Applicable††","28"
"Princess)","","","","","",""
"Grand total","1773084","76498","111652","5702","",""
