"V1","V2","V3","V4","V5","V6","V7"
"Benin","6","0","0","0","Imported cases only","1"
"Central African","","","","","",""
"Republic","6","1","0","0","Imported cases only","0"
"Equatorial Guinea","6","0","0","0","Imported cases only","6"
"Eritrea","6","0","0","0","Imported cases only","1"
"Cabo Verde","5","2","1","1","Imported cases only","0"
"Chad","5","0","0","0","Imported cases only","1"
"Zimbabwe","5","2","1","0","Local transmission","0"
"Liberia","3","0","0","0","Local transmission","6"
"Mauritania","3","0","0","0","Imported cases only","1"
"Angola","2","0","0","0","Imported cases only","6"
"Gambia","2","0","1","1","Imported cases only","3"
"Guinea-Bissau","2","0","0","0","Imported cases only","2"
"Territories**","","","","","",""
"Réunion","135","0","0","0","Local transmission","1"
"Mayotte","50","0","0","0","Local transmission","1"
"Subtotal for all","","","","","",""
"","570966","62514","26487","3159","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance","712","0","7","0","Local transmission","12"
"(Diamond Princess)","","","","","",""
"Grand total","571678","62514","26494","3159","",""
