"V1","V2","V3","V4","V5","V6","V7"
"Sweden","11927","482","1203","170","Pending","0"
"Poland","7582","380","286","23","Pending","0"
"Romania","7216","337","372","28","Pending","0"
"Denmark","6681","170","309","10","Pending","0"
"Norway","6677","111","130","3","Pending","0"
"Czechia","6303","162","166","5","Pending","0"
"Serbia","4873","408","99","5","Pending","0"
"Ukraine","4162","398","115","7","Clusters of cases","0"
"Belarus","3728","447","36","3","Clusters of cases","0"
"Luxembourg","3373","66","69","0","Pending","0"
"Finland","3237","76","72","8","Pending","0"
"Greece","2192","22","102","1","Pending","0"
"Republic of Moldova","2049","115","46","5","Pending","0"
"Croatia","1741","37","34","3","Pending","0"
"Iceland","1727","7","8","0","Pending","0"
"Hungary","1652","73","142","8","Pending","0"
"Estonia","1402","29","35","4","Pending","0"
"Uzbekistan","1349","135","4","0","Clusters of cases","0"
"Kazakhstan","1295","20","16","4","Pending","0"
"Azerbaijan","1253","56","13","0","Clusters of cases","0"
"Slovenia","1248","28","61","5","Pending","0"
"Armenia","1135","68","18","2","Clusters of cases","0"
"Bosnia andHerzegovina","1116","30","41","1","Communitytransmission","0"
"Lithuania","1091","21","29","5","Pending","0"
"North Macedonia","974","66","45","1","Clusters of cases","0"
"Slovakia","863","28","6","4","Pending","0"
"Bulgaria","747","34","36","1","Pending","0"
"Cyprus","715","20","17","0","Pending","0"
"Andorra","673","14","33","2","Communitytransmission","0"
"Latvia","666","9","5","0","Pending","0"
"Albania","494","19","25","1","Clusters of cases","0"
"Kyrgyzstan","466","17","5","0","Pending","0"
"Malta","399","6","3","0","Pending","0"
"San Marino","393","21","36","0","Communitytransmission","0"
"Georgia","336","30","3","0","Clusters of cases","0"
"Montenegro","288","0","4","0","Clusters of cases","1"
"Monaco","93","0","0","0","Sporadic cases","2"
"Liechtenstein","81","0","1","0","Pending","1"
"Holy See","8","0","0","0","Sporadic cases","7"
"","Territories**","","","","",""
"Kosovo[1]","397","10","9","1","Communitytransmission","0"
"Isle of Man","254","12","2","0","Pending","0"
"Guernsey","223","4","7","1","Pending","0"
"Jersey","217","0","6","2","Pending","1"
"Faroe Islands","184","0","0","0","Pending","8"
"Gibraltar","129","0","0","0","Pending","3"
