"V1","V2","V3","V4","V5","V6","V7"
"Syrian Arab Republic","42","0","3","0","Communitytransmission","4"
"Yemen","1","0","0","0","Pending","15"
"","","","","","",""
"occupied Palestinianterritory","342","2","2","0","Clusters of cases","0"
"","","","","","",""
"United States ofAmerica","899281","38509","46204","2151","Communitytransmission","0"
"Brazil","52995","3503","3670","357","Communitytransmission","0"
"Canada","44353","1614","2350","153","Communitytransmission","0"
"Ecuador","22719","0","576","0","Communitytransmission","1"
"Peru","21648","734","634","62","Communitytransmission","0"
"Mexico","12872","1239","1221","152","Communitytransmission","0"
"Chile","12858","552","181","7","Communitytransmission","0"
"Dominican Republic","5926","177","273","6","Communitytransmission","0"
"Panama","5338","172","154","8","Communitytransmission","0"
"Colombia","4881","320","225","10","Communitytransmission","0"
"Argentina","3701","222","179","12","Communitytransmission","0"
"Cuba","1337","52","51","2","Clusters of cases","0"
"Bolivia (PlurinationalState of)","807","104","44","1","Clusters of cases","0"
"Costa Rica","687","1","6","0","Clusters of cases","0"
"Honduras","591","29","55","8","Clusters of cases","0"
"Uruguay","563","6","12","0","Clusters of cases","0"
"Guatemala","430","46","13","2","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","318","0","10","0","Clusters of cases","1"
"Jamaica","288","31","7","0","Clusters of cases","0"
"El Salvador","274","13","8","0","Clusters of cases","0"
"Paraguay","223","3","9","0","Communitytransmission","0"
"Trinidad and Tobago","115","0","8","0","Sporadic cases","3"
"Barbados","77","1","6","0","Clusters of cases","0"
"Guyana","73","3","7","0","Clusters of cases","0"
"Bahamas","72","0","11","0","Clusters of cases","1"
"Haiti","72","0","6","1","Clusters of cases","1"
"Antigua and Barbuda","24","0","3","0","Clusters of cases","3"
"Belize","18","0","2","0","Sporadic cases","11"
"Dominica","16","0","0","0","Clusters of cases","15"
"Grenada","15","0","0","0","Clusters of cases","2"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","5"
"Saint Lucia","15","0","0","0","Sporadic cases","14"
