"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Comoros","11","0","1","0","Community transmission","5"
"Seychelles","11","0","0","0","Clusters of cases","38"
"Lesotho","1","0","0","0","Pending","1"
"Territoriesii","","","","","",""
"Mayotte","1 210","67","16","2","Clusters of cases","0"
"Réunion","440","1","0","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 361 522","21 424","82 119","1 424","Community transmission","0"
"Brazil","188 974","11 385","13 149","749","Community transmission","0"
"Peru","76 306","4 247","2 169","112","Community transmission","0"
"Canada","72 536","1 050","5 337","128","Community transmission","0"
"Mexico","40 186","1 862","4 220","294","Community transmission","0"
"Chile","37 040","2 659","368","22","Community transmission","0"
"Ecuador","30 502","16","2 338","4","Community transmission","0"
"Colombia","12 930","658","509","16","Community transmission","0"
"Dominican Republic","11 320","124","422","13","Community transmission","0"
"Panama","8 944","328","256","7","Community transmission","0"
"Argentina","6 973","410","345","24","Community transmission","0"
"Bolivia (Plurinational State of)","3 148","184","142","14","Clusters of cases","0"
"Honduras","2 255","175","123","2","Community transmission","0"
"Cuba","1 830","20","79","0","Clusters of cases","0"
"Guatemala","1 342","143","29","2","Clusters of cases","0"
"El Salvador","1 112","75","20","0","Clusters of cases","0"
"Costa Rica","815","11","7","0","Clusters of cases","0"
